trial_id,sigma_d,rho,phi,theta,seed,C_pc,q_grasp,e_pose,n_grasps,success,obj_z_final,error
1250,0.04,0.25,30.0,90.0,21250,0.014651692708333334,,,0,0,,no_grasps
1251,0.04,0.25,45.0,0.0,1251,0.003173828125,,,0,0,,no_grasps
1252,0.04,0.25,45.0,0.0,11252,0.003173828125,,,0,0,,no_grasps
1253,0.04,0.25,45.0,0.0,21253,0.003173828125,,,0,0,,no_grasps
1254,0.04,0.25,45.0,45.0,1254,0.012581380208333333,,,0,0,,no_grasps
1255,0.04,0.25,45.0,45.0,11255,0.012581380208333333,,,0,0,,no_grasps
1256,0.04,0.25,45.0,45.0,21256,0.012581380208333333,,,0,0,,no_grasps
1257,0.04,0.25,45.0,90.0,1257,0.0135546875,,,0,0,,no_grasps
1258,0.04,0.25,45.0,90.0,11258,0.0135546875,,,0,0,,no_grasps
1259,0.04,0.25,45.0,90.0,21259,0.0135546875,,,0,0,,no_grasps
1260,0.04,0.25,50.0,0.0,1260,0.0006315104166666666,,,0,0,,no_grasps
1261,0.04,0.25,50.0,0.0,11261,0.0006315104166666666,,,0,0,,no_grasps
1262,0.04,0.25,50.0,0.0,21262,0.0006315104166666666,,,0,0,,no_grasps
1263,0.04,0.25,50.0,45.0,1263,0.011666666666666667,,,0,0,,no_grasps
1264,0.04,0.25,50.0,45.0,11264,0.011666666666666667,,,0,0,,no_grasps
1265,0.04,0.25,50.0,45.0,21265,0.011666666666666667,,,0,0,,no_grasps
1266,0.04,0.25,50.0,90.0,1266,0.012861328125,,,0,0,,no_grasps
1267,0.04,0.25,50.0,90.0,11267,0.012861328125,,,0,0,,no_grasps
1268,0.04,0.25,50.0,90.0,21268,0.012861328125,,,0,0,,no_grasps
1269,0.04,0.25,55.0,0.0,1269,9.765625e-06,,,0,0,,no_grasps
1270,0.04,0.25,55.0,0.0,11270,9.765625e-06,,,0,0,,no_grasps
1271,0.04,0.25,55.0,0.0,21271,9.765625e-06,,,0,0,,no_grasps
1272,0.04,0.25,55.0,45.0,1272,0.010638020833333333,,,0,0,,no_grasps
1273,0.04,0.25,55.0,45.0,11273,0.010638020833333333,,,0,0,,no_grasps
1274,0.04,0.25,55.0,45.0,21274,0.010638020833333333,,,0,0,,no_grasps
1275,0.04,0.25,55.0,90.0,1275,0.011809895833333334,,,0,0,,no_grasps
1276,0.04,0.25,55.0,90.0,11276,0.011809895833333334,,,0,0,,no_grasps
1277,0.04,0.25,55.0,90.0,21277,0.011809895833333334,,,0,0,,no_grasps
1278,0.04,0.25,60.0,0.0,1278,0.8295377604166667,,,0,0,,no_grasps
1279,0.04,0.25,60.0,0.0,11279,0.8295377604166667,,,0,0,,no_grasps
1280,0.04,0.25,60.0,0.0,21280,0.82954,0.1572,0.23778,1,0,0.455,
1281,0.04,0.25,60.0,45.0,1281,0.009482421875,,,0,0,,no_grasps
1282,0.04,0.25,60.0,45.0,11282,0.009482421875,,,0,0,,no_grasps
1283,0.04,0.25,60.0,45.0,21283,0.009482421875,,,0,0,,no_grasps
1284,0.04,0.25,60.0,90.0,1284,0.009713541666666667,,,0,0,,no_grasps
1285,0.04,0.25,60.0,90.0,11285,0.009713541666666667,,,0,0,,no_grasps
1286,0.04,0.25,60.0,90.0,21286,0.009713541666666667,,,0,0,,no_grasps
1287,0.04,0.25,65.0,0.0,1287,0.88555,0.17615,0.2849,2,0,0.455,
1288,0.04,0.25,65.0,0.0,11288,0.88555,0.15079,0.33297,1,0,0.455,
1289,0.04,0.25,65.0,0.0,21289,0.885546875,,,0,0,,no_grasps
1290,0.04,0.25,65.0,45.0,1290,0.008177083333333333,,,0,0,,no_grasps
1291,0.04,0.25,65.0,45.0,11291,0.008177083333333333,,,0,0,,no_grasps
1292,0.04,0.25,65.0,45.0,21292,0.008177083333333333,,,0,0,,no_grasps
1293,0.04,0.25,65.0,90.0,1293,0.006145833333333333,,,0,0,,no_grasps
1294,0.04,0.25,65.0,90.0,11294,0.006145833333333333,,,0,0,,no_grasps
1295,0.04,0.25,65.0,90.0,21295,0.006145833333333333,,,0,0,,no_grasps
